ID;Name;Sex;Age;Height;Weight;Team;NOC;Games;Year;Season;City;Sport;Event;Medal
20181;Chen Dequan;M;18;176;66;China;CHN;2014 Winter;2014;Winter;Sochi;Short Track Speed Skating;Short Track Speed Skating Men's 1,500 metres;NA
109677;Shi Jingnan;M;19;175;66;China;CHN;2014 Winter;2014;Winter;Sochi;Short Track Speed Skating;Short Track Speed Skating Men's 1,500 metres;NA
45489;Han Tianyu;M;17;173;65;China;CHN;2014 Winter;2014;Winter;Sochi;Short Track Speed Skating;Short Track Speed Skating Men's 500 metres;NA
69624;Liang Wenhao;M;21;170;65;China;CHN;2014 Winter;2014;Winter;Sochi;Short Track Speed Skating;Short Track Speed Skating Men's 500 metres;NA
69397;Li Jianrou;F;27;160;55;China;CHN;2014 Winter;2014;Winter;Sochi;Short Track Speed Skating;Short Track Speed Skating Women's 1,000 metres;NA
70626;Liu Qiuhong;F;25;163;56;China;CHN;2014 Winter;2014;Winter;Sochi;Short Track Speed Skating;Short Track Speed Skating Women's 1,000 metres;NA
69397;Li Jianrou;F;27;160;55;China;CHN;2014 Winter;2014;Winter;Sochi;Short Track Speed Skating;Short Track Speed Skating Women's 1,500 metres;NA
70626;Liu Qiuhong;F;25;163;56;China;CHN;2014 Winter;2014;Winter;Sochi;Short Track Speed Skating;Short Track Speed Skating Women's 1,500 metres;NA
33949;Fan Kexin;F;20;170;55;China;CHN;2014 Winter;2014;Winter;Sochi;Short Track Speed Skating;Short Track Speed Skating Women's 3,000 metres Relay;NA
69397;Li Jianrou;F;27;160;55;China;CHN;2014 Winter;2014;Winter;Sochi;Short Track Speed Skating;Short Track Speed Skating Women's 3,000 metres Relay;NA
70626;Liu Qiuhong;F;25;163;56;China;CHN;2014 Winter;2014;Winter;Sochi;Short Track Speed Skating;Short Track Speed Skating Women's 3,000 metres Relay;NA
134824;Zhou Yang;F;22;165;62;China;CHN;2014 Winter;2014;Winter;Sochi;Short Track Speed Skating;Short Track Speed Skating Women's 3,000 metres Relay;NA
33949;Fan Kexin;F;20;170;55;China;CHN;2014 Winter;2014;Winter;Sochi;Short Track Speed Skating;Short Track Speed Skating Women's 500 metres;NA
70626;Liu Qiuhong;F;25;163;56;China;CHN;2014 Winter;2014;Winter;Sochi;Short Track Speed Skating;Short Track Speed Skating Women's 500 metres;NA
109684;Shi Wancheng;M;23;179;78;China;CHN;2014 Winter;2014;Winter;Sochi;Snowboarding;Snowboarding Men's Halfpipe;NA
134606;Zhang Yiwei;M;21;172;68;China;CHN;2014 Winter;2014;Winter;Sochi;Snowboarding;Snowboarding Men's Halfpipe;NA
17293;Cai Xuetong;F;20;162;60;China;CHN;2014 Winter;2014;Winter;Sochi;Snowboarding;Snowboarding Women's Halfpipe;NA
69487;Li Shuang;F;21;169;63;China;CHN;2014 Winter;2014;Winter;Sochi;Snowboarding;Snowboarding Women's Halfpipe;NA
70597;Liu Jiayu;F;21;172;65;China;CHN;2014 Winter;2014;Winter;Sochi;Snowboarding;Snowboarding Women's Halfpipe;NA
116516;Sun Zhifeng;F;22;158;58;China;CHN;2014 Winter;2014;Winter;Sochi;Snowboarding;Snowboarding Women's Halfpipe;NA
120207;Tian Guojun;M;23;188;84;China;CHN;2014 Winter;2014;Winter;Sochi;Speed Skating;Speed Skating Men's 1,000 metres;NA
120207;Tian Guojun;M;23;188;84;China;CHN;2014 Winter;2014;Winter;Sochi;Speed Skating;Speed Skating Men's 1,500 metres;NA
6855;Bai Qiuming;M;19;173;70;China;CHN;2014 Winter;2014;Winter;Sochi;Speed Skating;Speed Skating Men's 500 metres;NA
82824;Mu Zhongsheng;M;22;193;83;China;CHN;2014 Winter;2014;Winter;Sochi;Speed Skating;Speed Skating Men's 500 metres;NA
69330;Li Dan;F;27;166;62;China;CHN;2014 Winter;2014;Winter;Sochi;Speed Skating;Speed Skating Women's 1,000 metres;NA
128405;Wang Beixing;F;28;174;66;China;CHN;2014 Winter;2014;Winter;Sochi;Speed Skating;Speed Skating Women's 1,000 metres;NA
69473;Li Qishi;F;20;175;68;China;CHN;2014 Winter;2014;Winter;Sochi;Speed Skating;Speed Skating Women's 1,500 metres;NA
134673;Zhao Xin;F;21;175;70;China;CHN;2014 Winter;2014;Winter;Sochi;Speed Skating;Speed Skating Women's 1,500 metres;NA
97753;Qi Shuai;F;25;171;61;China;CHN;2014 Winter;2014;Winter;Sochi;Speed Skating;Speed Skating Women's 500 metres;NA
128405;Wang Beixing;F;28;174;66;China;CHN;2014 Winter;2014;Winter;Sochi;Speed Skating;Speed Skating Women's 500 metres;NA
134463;Zhang Hong;F;25;174;65;China;CHN;2014 Winter;2014;Winter;Sochi;Speed Skating;Speed Skating Women's 500 metres;NA
134545;Zhang Shuang;F;27;172;70;China;CHN;2014 Winter;2014;Winter;Sochi;Speed Skating;Speed Skating Women's 500 metres;NA
134824;Zhou Yang;F;22;165;62;China;CHN;2014 Winter;2014;Winter;Sochi;Short Track Speed Skating;Short Track Speed Skating Women's 1,500 metres;Gold
69397;Li Jianrou;F;27;160;55;China;CHN;2014 Winter;2014;Winter;Sochi;Short Track Speed Skating;Short Track Speed Skating Women's 500 metres;Gold
134463;Zhang Hong;F;25;174;65;China;CHN;2014 Winter;2014;Winter;Sochi;Speed Skating;Speed Skating Women's 1,000 metres;Gold
54771;Jia Zongyang;M;22;175;70;China;CHN;2014 Winter;2014;Winter;Sochi;Freestyle Skiing;Freestyle Skiing Men's Aerials;Bronze
20181;Chen Dequan;M;18;176;66;China;CHN;2014 Winter;2014;Winter;Sochi;Short Track Speed Skating;Short Track Speed Skating Men's 5,000 metres Relay;Bronze
45489;Han Tianyu;M;17;173;65;China;CHN;2014 Winter;2014;Winter;Sochi;Short Track Speed Skating;Short Track Speed Skating Men's 5,000 metres Relay;Bronze
109677;Shi Jingnan;M;19;175;66;China;CHN;2014 Winter;2014;Winter;Sochi;Short Track Speed Skating;Short Track Speed Skating Men's 5,000 metres Relay;Bronze
131777;Wu Dajing;M;19;182;73;China;CHN;2014 Winter;2014;Winter;Sochi;Short Track Speed Skating;Short Track Speed Skating Men's 5,000 metres Relay;Bronze
17300;Cai Zelin;M;25;175;55;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's 20 kilometres Walk;Silver
134559;Zhang Wenxiu;F;30;183;105;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's Hammer Throw;Silver
132989;Yin Junhua;F;25;167;60;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Boxing;Boxing Women's Lightweight;Silver
110126;Si Yajie;F;17;164;57;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Diving;Diving Women's Platform;Silver
46948;He Zi;F;25;159;51;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Diving;Diving Women's Springboard;Silver
45877;Hao Jialu;F;28;176;66;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Fencing;Fencing Women's epee, Team;Silver
116511;Sun Yiwen;F;24;177;63;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Fencing;Fencing Women's epee, Team;Silver
116514;Sun Yujie;F;23;185;78;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Fencing;Fencing Women's epee, Team;Silver
132051;Xu Anqi;F;24;182;76;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Fencing;Fencing Women's epee, Team;Silver
20247;Chen Peina;F;27;172;63;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Sailing;Sailing Women's Windsurfer;Silver
30180;Du Li;F;34;170;55;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Shooting;Shooting Women's Air Rifle, 10 metres;Silver
134428;Zhang Binbin;F;27;164;55;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Shooting;Shooting Women's Small-Bore Rifle, Three Positions, 50 metres;Silver
132065;Xu Jiayu;M;20;187;78;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Swimming;Swimming Men's 100 metres Backstroke;Silver
116505;Sun Yang;M;24;198;89;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Swimming;Swimming Men's 400 metres Freestyle;Silver
50660;Huang Xuechen;F;26;175;61;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Synchronized Swimming;Synchronized Swimming Women's Duet;Silver
116499;Sun Wenyan;F;26;170;58;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Synchronized Swimming;Synchronized Swimming Women's Duet;Silver
43430;Gu Xiao;F;23;174;60;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Synchronized Swimming;Synchronized Swimming Women's Team;Silver
43968;Guo Li;F;23;167;54;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Synchronized Swimming;Synchronized Swimming Women's Team;Silver
50660;Huang Xuechen;F;26;175;61;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Synchronized Swimming;Synchronized Swimming Women's Team;Silver
69522;Li Xiaolu;F;23;167;51;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Synchronized Swimming;Synchronized Swimming Women's Team;Silver
69629;Liang Xinping;F;22;171;60;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Synchronized Swimming;Synchronized Swimming Women's Team;Silver
116499;Sun Wenyan;F;26;170;58;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Synchronized Swimming;Synchronized Swimming Women's Team;Silver
118426;Tang Mengni;F;22;169;59;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Synchronized Swimming;Synchronized Swimming Women's Team;Silver
132985;Yin Chengxin;F;21;170;58;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Synchronized Swimming;Synchronized Swimming Women's Team;Silver
134342;Zeng Zhen;F;22;170;61;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Synchronized Swimming;Synchronized Swimming Women's Team;Silver
134479;Zhang Jike;M;28;178;70;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Table Tennis;Table Tennis Men's Singles;Silver
69530;Li Xiaoxia;F;28;174;65;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Table Tennis;Table Tennis Women's Singles;Silver
29368;Dong Dong;M;27;168;57;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Trampolining;Trampolining Men's Individual;Silver
120216;Tian Tao;M;22;172;85;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Weightlifting;Weightlifting Men's Light-Heavyweight;Silver
71921;Lu Xiaojun;M;32;172;77;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Weightlifting;Weightlifting Men's Middleweight;Silver
43432;Gu Xuesong;M;23;178;76;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Archery;Archery Men's Individual;NA
128433;Wang Dapeng;M;19;184;95;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Archery;Archery Men's Individual;NA
132041;Xing Yu;M;25;188;90;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Archery;Archery Men's Individual;NA
43432;Gu Xuesong;M;23;178;76;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Archery;Archery Men's Team;NA
128433;Wang Dapeng;M;19;184;95;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Archery;Archery Men's Team;NA
132041;Xing Yu;M;25;188;90;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Archery;Archery Men's Team;NA
17994;Cao Hui;F;24;175;70;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Archery;Archery Women's Individual;NA
97755;Qi Yuhong;F;26;166;78;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Archery;Archery Women's Individual;NA
131792;Wu Jiaxin;F;19;164;72;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Archery;Archery Women's Individual;NA
17994;Cao Hui;F;24;175;70;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Archery;Archery Women's Team;NA
97755;Qi Yuhong;F;26;166;78;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Archery;Archery Women's Team;NA
131792;Wu Jiaxin;F;19;164;72;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Archery;Archery Women's Team;NA
116059;Su Bingtian;M;26;173;70;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's 100 metres;NA
132027;Xie Zhenye;M;22;184;78;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's 100 metres;NA
134528;Zhang Peimeng;M;29;186;78;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's 100 metres;NA
132022;Xie Wenjun;M;26;190;87;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's 110 metres Hurdles;NA
20182;Chen Ding;M;23;175;62;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's 20 kilometres Walk;NA
116059;Su Bingtian;M;26;173;70;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's 4 x 100 metres Relay;NA
118436;Tang Xingqiang;M;20;170;61;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's 4 x 100 metres Relay;NA
132027;Xie Zhenye;M;22;184;78;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's 4 x 100 metres Relay;NA
134528;Zhang Peimeng;M;29;186;78;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's 4 x 100 metres Relay;NA
45498;Han Yucheng;M;37;178;55;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's 50 kilometres Walk;NA
128647;Wang Zhendong;M;25;180;55;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's 50 kilometres Walk;NA
133372;Yu Wei;M;28;180;55;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's 50 kilometres Walk;NA
128637;Wang Yu;M;24;190;65;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's High Jump;NA
134457;Zhang Guowei;M;25;202;77;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's High Jump;NA
38424;Gao Xinglong;M;22;182;63;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's Long Jump;NA
50594;Huang Changzhou;M;21;186;73;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's Long Jump;NA
128478;Wang Jianan;M;19;185;72;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's Long Jump;NA
29372;Dong Guojian;M;29;170;55;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's Marathon;NA
30717;Duo Bujie;M;22;175;55;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's Marathon;NA
134855;Zhu Renxue;M;25;170;50;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's Marathon;NA
50593;Huang Bokai;M;19;190;78;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's Pole Vault;NA
132111;Xue Changrui;M;25;188;75;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's Pole Vault;NA
132622;Yao Jie;M;25;188;85;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's Pole Vault;NA
18000;Cao Shuo;M;24;180;77;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's Triple Jump;NA
132087;Xu Xiaolong;M;23;185;70;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Men's Triple Jump;NA
129297;Wei Yongli;F;24;168;58;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's 100 metres;NA
133399;Yuan Qiqi;F;20;155;50;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's 100 metres;NA
131820;Wu Shuijiao;F;25;161;53;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's 100 metres Hurdles;NA
97767;Qieyang Shenjie;F;25;160;45;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's 20 kilometres Walk;NA
134582;Zhang Xinyan;F;22;170;55;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's 3,000 metres Steeplechase;NA
39257;Ge Manqi;F;18;162;52;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's 4 x 100 metres Relay;NA
69625;Liang Xiaojing;F;19;156;48;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's 4 x 100 metres Relay;NA
129297;Wei Yongli;F;24;168;58;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's 4 x 100 metres Relay;NA
133399;Yuan Qiqi;F;20;155;50;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's 4 x 100 metres Relay;NA
128429;Wang Chunyu;F;21;175;55;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's 800 metres;NA
20307;Chen Yang;F;25;180;97;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's Discus Throw;NA
34605;Feng Bin;F;22;184;95;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's Discus Throw;NA
116071;Su Xinyue;F;24;178;94;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's Discus Throw;NA
70644;Liu Tingting;F;26;178;77;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's Hammer Throw;NA
128648;Wang Zheng;F;28;175;105;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's Hammer Throw;NA
69441;Li Lingwei;F;27;174;72;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's Javelin Throw;NA
70637;Liu Shiying;F;22;179;76;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's Javelin Throw;NA
71909;Lu Huihui;F;27;171;70;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's Javelin Throw;NA
50587;Hua Shaoqing;F;22;165;50;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's Marathon;NA
133423;Yue Chao;F;25;165;50;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's Marathon;NA
69439;Li Ling;F;27;185;63;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's Pole Vault;NA
99922;Ren Mengqian;F;22;175;66;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's Pole Vault;NA
11238;Bian Ka;F;23;182;115;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's Shot Put;NA
38427;Gao Yang;F;23;178;105;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's Shot Put;NA
41420;Gong Lijiao;F;27;175;105;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's Shot Put;NA
69521;Li Xiaohong;F;21;162;48;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Athletics;Athletics Women's Triple Jump;NA
19563;Chai Biao;M;25;186;80;China-2;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Badminton;Badminton Men's Doubles;NA
49743;Hong Wei;M;26;192;86;China-2;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Badminton;Badminton Men's Doubles;NA
69968;Lin Dan;M;32;177;70;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Badminton;Badminton Men's Singles;NA
72726;Ma Jin;F;28;167;58;China-2;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Badminton;Badminton Mixed Doubles;NA
132053;Xu Chen;M;31;188;82;China-2;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Badminton;Badminton Mixed Doubles;NA
72399;Luo Ying;F;25;164;62;China-2;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Badminton;Badminton Women's Doubles;NA
72401;Luo Yu;F;25;164;66;China-2;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Badminton;Badminton Women's Doubles;NA
118442;Tang Yuanting;F;22;175;70;China-1;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Badminton;Badminton Women's Doubles;NA
133381;Yu Yang;F;30;166;62;China-1;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Badminton;Badminton Women's Doubles;NA
69540;Li Xuerui;F;25;175;65;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Badminton;Badminton Women's Singles;NA
128627;Wang Yihan;F;28;178;65;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Badminton;Badminton Women's Singles;NA
28664;Ding Yanyuhang;M;22;200;91;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Basketball;Basketball Men's Basketball;NA
43951;Guo Ailun;M;22;192;85;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Basketball;Basketball Men's Basketball;NA
69349;Li Gen;M;27;196;110;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Basketball;Basketball Men's Basketball;NA
69452;Li Muhao;M;24;218;115;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Basketball;Basketball Men's Basketball;NA
116263;Sui Ran;M;24;193;96;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Basketball;Basketball Men's Basketball;NA
128644;Wang Zhelin;M;22;214;100;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Basketball;Basketball Men's Basketball;NA
132953;Yi Jianlian;M;28;213;113;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Basketball;Basketball Men's Basketball;NA
134410;Zhai Xiaochuan;M;23;204;100;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Basketball;Basketball Men's Basketball;NA
134649;Zhao Jiwei;M;20;185;80;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Basketball;Basketball Men's Basketball;NA
134806;Zhou Peng;M;26;206;102;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Basketball;Basketball Men's Basketball;NA
134808;Zhou Qi;M;20;217;95;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Basketball;Basketball Men's Basketball;NA
135273;Zou Yuchen;M;20;203;107;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Basketball;Basketball Men's Basketball;NA
20245;Chen Nan;F;33;195;94;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Basketball;Basketball Women's Basketball;NA
20290;Chen Xiaojia;F;28;182;68;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Basketball;Basketball Women's Basketball;NA
38422;Gao Song;F;24;190;85;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Basketball;Basketball Women's Basketball;NA
50611;Huang Hongpin;F;27;195;98;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Basketball;Basketball Women's Basketball;NA
50646;Huang Sijing;F;20;190;82;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Basketball;Basketball Women's Basketball;NA
69482;Li Shanshan;F;29;178;62;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Basketball;Basketball Women's Basketball;NA
71920;Lu Wen;F;26;188;78;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Basketball;Basketball Women's Basketball;NA
109244;Shao Ting;F;26;184;75;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Basketball;Basketball Women's Basketball;NA
116481;Sun Mengran;F;24;195;83;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Basketball;Basketball Women's Basketball;NA
116482;Sun Mengxin;F;23;190;84;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Basketball;Basketball Women's Basketball;NA
131781;Wu Di;F;22;182;75;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Basketball;Basketball Women's Basketball;NA
134684;Zhao Zhifang;F;21;168;57;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Basketball;Basketball Women's Basketball;NA
128436;Wang Fan;F;22;188;73;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Beach Volleyball;Beach Volleyball Women's Beach Volleyball;NA
133425;Yue Yuan;F;29;184;70;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Beach Volleyball;Beach Volleyball Women's Beach Volleyball;NA
134476;Zhang Jiawei;M;27;172;56;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Boxing;Boxing Men's Bantamweight;NA
133306;Yu Fengkai;M;21;193;91;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Boxing;Boxing Men's Heavyweight;NA
71894;L Bin;M;21;165;49;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Boxing;Boxing Men's Light-Flyweight;NA
109207;Shan Jun;M;21;172;60;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Boxing;Boxing Men's Lightweight;NA
50573;Hu Qianxun;M;28;178;64;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Boxing;Boxing Men's Light-Welterweight;NA
134656;Zhao Minggang;M;28;185;75;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Boxing;Boxing Men's Middleweight;NA
70646;Liu Wei;M;28;175;69;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Boxing;Boxing Men's Welterweight;NA
69467;Li Qiang;M;27;186;84;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Canoeing;Canoeing Men's Canadian Singles, 200 metres;NA
110042;Shu Jianming;M;26;180;75;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Canoeing;Canoeing Men's Canadian Singles, Slalom;NA
118298;Tan Ya;M;24;174;70;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Canoeing;Canoeing Men's Kayak Singles, Slalom;NA
72739;Ma Qing;F;23;174;68;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Canoeing;Canoeing Women's Kayak Doubles, 500 metres;NA
99928;Ren Wenjun;F;24;175;67;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Canoeing;Canoeing Women's Kayak Doubles, 500 metres;NA
69570;Li Yue;F;22;170;65;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Canoeing;Canoeing Women's Kayak Fours, 500 metres;NA
70578;Liu Haiping;F;28;173;69;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Canoeing;Canoeing Women's Kayak Fours, 500 metres;NA
72739;Ma Qing;F;23;174;68;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Canoeing;Canoeing Women's Kayak Fours, 500 metres;NA
99928;Ren Wenjun;F;24;175;67;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Canoeing;Canoeing Women's Kayak Fours, 500 metres;NA
134829;Zhou Yu;F;27;174;67;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Canoeing;Canoeing Women's Kayak Singles, 200 metres;NA
134829;Zhou Yu;F;27;174;67;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Canoeing;Canoeing Women's Kayak Singles, 500 metres;NA
69443;Li Lu;F;24;160;55;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Canoeing;Canoeing Women's Kayak Singles, Slalom;NA
128645;Wang Zhen;M;27;172;65;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Cycling;Cycling Men's Mountainbike, Cross-Country;NA
